year	arrest_number	arrest_charge_description	arrest_location	arrest_report_date	arresting_officer	arrestee_race	arrestee_gender	arrestee_residence_city	arrestee_age
2009	SS‐01033‐09	OPERATING UNREGISTERED MOTOR VEHICLE ON HIGHWAY	ADELPHI ST	2009-09-24	ARPEI	WHITE	M	SARATOGA SPRINGS	33
2009	SS‐01033‐09	NO/EXPIRED INSURANCE	ADELPHI ST	2009-09-24	ARPEI	WHITE	M	SARATOGA SPRINGS	33
2009	SS‐01033‐09	NO/EXPIRED INSPECTION CERTIFICATE	ADELPHI ST	2009-09-24	ARPEI	WHITE	M	SARATOGA SPRINGS	33
2009	SS‐01033‐09	FAIL TO KEEP RIGHT	ADELPHI ST	2009-09-24	ARPEI	WHITE	M	SARATOGA SPRINGS	33
2009	SS‐01033‐09	DRIVING WITH BAC MORE THAN .08	ADELPHI ST	2009-09-24	ARPEI	WHITE	M	SARATOGA SPRINGS	33
2009	SS‐01033‐09	DRIVING WHILE INTOXICATED	ADELPHI ST	2009-09-24	ARPEI	WHITE	M	SARATOGA SPRINGS	33
2009	SS‐01033‐09	AGGRAVATED UNLICENSED OPERATION THIRD DEGREE	ADELPHI ST	2009-09-24	ARPEI	WHITE	M	SARATOGA SPRINGS	33
2009	SS‐01037‐09	CRIMINAL POSSESSION STOLEN PROPERTY FIFTH DEGREE	BROADWAY	2009-09-24	"O'LEARY"	WHITE	M	SAN FRANCISCO	19
2009	SS‐01032‐09	PETIT LARCENY	WEIBEL AVE	2009-09-22	COTTER	WHITE	F	REXFORD	21
2009	SS‐01030‐09	CRIMINAL SALE OF MARIHUANA IN THE FOURTH DEGREE	NORTH BROADWAY	2009-09-22	SICKO	WHITE	F	HARTSDALE	20
2009	SS‐01031‐09	ASSAULT IN THE FIRST DEGREE/INTENT DEADLY WEAPON	VAN RENSSELAER ST	2009-09-22	GUZEK	WHITE	M	SARATOGA SPRINGS	20
2009	SS‐01031‐09	CRIMINAL POSSESSION OF A WEAPON FOURTH DEGREE	VAN RENSSELAER ST	2009-09-22	GUZEK	WHITE	M	SARATOGA SPRINGS	20
2009	SS‐01026‐09	NOISE ORDINANCE VIOLATION	BEACON HILL DR	2009-09-21	MITCHELL	WHITE	M	SARATOGA SPGS	21
2009	SS‐01029‐09	NOISE ORDINANCE VIOLATION	BEACON HILL DR	2009-09-21	JOHNSON	WHITE	M	SARATOGA SPRINGS	21
2009	SS‐01027‐09	NOISE ORDINANCE VIOLATION	BEACON HILL DR	2009-09-21	JOHNSON	WHITE	M	SARATOGA SPRINGS	22
2009	SS‐01028‐09	NOISE ORDINANCE VIOLATION	BEACON HILL DR	2009-09-21	"O'LEARY"	WHITE	M	SARATOGA SPRINGS	21
2009	SS‐01020‐09	OPEN CONTAINER	CAROLINE STREET	2009-09-20	COTTER	WHITE	M	ALBANY	26
2009	SS‐01021‐09	CRIMINAL TRESPASS THIRD DEGREE/BUILDING OR PROP.	CAROLINE STREET	2009-09-20	WELCH	WHITE	M	RIDGEFIELD	19
2009	SS‐01022‐09	CRIMINAL POSSESSION OF A FORGED INSTRUMENT THIRD	CAROLINE ST	2009-09-20	COTTER	WHITE	F	TEANECK	20
2009	SS‐01024‐09	BURGLARY SECOND DEGREE/BUILDING IS A DWELLING	WEST AVE	2009-09-20	MULLAN	WHITE	M	SARATOGA SPRINGS	48
2009	SS‐01025‐09	AGGRAVATED CRIMINAL CONTEMPT	WEST AVE	2009-09-20	MULLAN	WHITE	M	SARATOGA SPRINGS	48
2009	SS‐01024‐09	CRIMINAL CONTEMPT FIRST DEGREE	WEST AVE	2009-09-20	MULLAN	WHITE	M	SARATOGA SPRINGS	48
2009	SS‐01025‐09	ASSAULT IN THE THIRD DEGREE//INTENT PHYSICAL INJ	WEST AVE	2009-09-20	MULLAN	WHITE	M	SARATOGA SPRINGS	48
2009	SS‐01025‐09	BURGLARY SECOND DEGREE/BUILDING IS A DWELLING	WEST AVE	2009-09-20	MULLAN	WHITE	M	SARATOGA SPRINGS	48
2009	SS‐01023‐09	PETIT LARCENY	HENRY ST	2009-09-20	VEITCH	WHITE	M	GANSEVOORT	46
2009	SS‐01017‐09	DRIVING WHILE INTOXICATED	PHILA ST	2009-09-19	CAREY	WHITE	M	SARATOGA SPRINGS	67
2009	SS‐01017‐09	FAILED TO STOP AT STOP SIGN	PHILA ST	2009-09-19	CAREY	WHITE	M	SARATOGA SPRINGS	67
2009	SS‐01019‐09	DISORDERLY CONDUCT	PUTNAM ST	2009-09-19	BRAIM	WHITE	M	GREENWICH	27
2009	SS‐01018‐09	RESISTING ARREST	PUTNAM ST	2009-09-19	MULLAN	OTHER	M	GREENWICH	25
2009	SS‐01018‐09	DISORDERLY CONDUCT	PUTNAM ST	2009-09-19	MULLAN	OTHER	M	GREENWICH	25
2009	SS‐01018‐09	ASSAULT IN THE SECOND DEGREE/PREVENT POLICE	PUTNAM ST	2009-09-19	MULLAN	OTHER	M	GREENWICH	25
2009	SS‐01016‐09	CRIMINAL POSSESSION OF A WEAPON FOURTH DEGREE	LONG ALLEY	2009-09-18	MULLAN	WHITE	M	SARATOGA SPRINGS	40
2009	SS‐01016‐09	MENACING SECOND DEGREE	LONG ALLEY	2009-09-18	MULLAN	WHITE	M	SARATOGA SPRINGS	40
2009	SS‐01015‐09	CRIMINAL TRESPASS IN THE THIRD DEGREE	JEFFERSON TER	2009-09-16	WILSON	MEXICAN / HISPANIC	M	SARATOGA SPRINGS	20
2009	SS‐01014‐09	ASSAULT IN THE THIRD DEGREE//INTENT PHYSICAL INJ	BAKER DR	2009-09-16		WHITE	M	SARATOGA SPRINGS	63
2009	SS‐01013‐09	PETIT LARCENY	BALLSTON AVE	2009-09-14	GUZEK	WHITE	M	SARATOGA SPRINGS	30
2009	XX‐00235‐09	AGGRAVATED HARASSMENT IN THE SECOND DEGREE	LAKE AVE	2009-09-14		WHITE	M	FRONT ROYAL	65
2009	SS‐01012‐09	RECKLESS ENDANGERMENT IN THE SECOND DEGREE	SPRING ST	2009-09-13	FRENCH	WHITE	F	QUEENSBURY	24
2009	SS‐01012‐09	DRIVING WHILE INTOXICATED	SPRING ST	2009-09-13	FRENCH	WHITE	F	QUEENSBURY	24
2009	SS‐01012‐09	DRIVING WITH BAC MORE THAN .08	SPRING ST	2009-09-13	FRENCH	WHITE	F	QUEENSBURY	24
2009	XX‐00232‐09	HARASSMENT SECOND DEGREE ‐ PHYSICAL CONTACT	TROTTINGHAM RD	2009-09-12		WHITE	M	SARATOGA SPRINGS	69
2009	SS‐01011‐09	ASSAULT IN THE SECOND DEGREE/DEADLY WEAPON	PUTNAM ST	2009-09-12	FRENCH	BLACK/AFRICAN AMERICAN	M	SANTA CRUZ	22
2009	SS‐01011‐09	CRIMINAL POSSESSION OF A WEAPON FOURTH DEGREE	PUTNAM ST	2009-09-12	FRENCH	BLACK/AFRICAN AMERICAN	M	SANTA CRUZ	22
2009	SS‐01010‐09	TRESPASS	LAKE AVE	2009-09-12	COTTER	WHITE	F	SARATOGA SPRINGS	41
2009	SS‐01009‐09	GRAND LARCENY FOURTH DEGREE/EXCEEDS $1,000.00	STATE ST	2009-09-11		WHITE	F	SARATOGA SPRINGS	30
2009	SS‐01007‐09	ASSAULT IN THE THIRD DEGREE//INTENT PHYSICAL INJ	BALLSTON AVE	2009-09-10	STRAUS	ASIAN	M	SARATOGA SPRINGS	30
2009	SS‐01008‐09	PETIT LARCENY	WALTON ST	2009-09-10	MULLAN	WHITE	M	GANSEVOORT	46
2009	SS‐01006‐09	ASSAULT IN THE THIRD DEGREE//INTENT PHYSICAL INJ	CAROLINE ST	2009-09-09	CADORET	BLACK/AFRICAN AMERICAN	M	SARATOGA SPRINGS	33
2009	SS‐01003‐09	DRIVING WITH BAC MORE THAN .08	LAKE AVE	2009-09-08	COTTER	WHITE	F	SARATOGA SPRINGS	56
2009	SS‐01004‐09	STALKING IN THE FOURTH DEGREE	WOODBRIDGE CT	2009-09-08	KRYLOWICZ	WHITE	M	TROY	45
2009	SS‐01005‐09	DRIVING WHILE INTOXICATED	GRAND AVE	2009-09-08	LEFFLER	WHITE	M	BALLSTON SPA	53
2009	SS‐01005‐09	DRIVING WITH BAC MORE THAN .08	GRAND AVE	2009-09-08	LEFFLER	WHITE	M	BALLSTON SPA	53
2009	SS‐01005‐09	UNSAFE LANE CHANGE	GRAND AVE	2009-09-08	LEFFLER	WHITE	M	BALLSTON SPA	53
2009	XX‐00229‐09	CRIMINAL POSSESSION OF A CONTROLLED SUBSTANCE 3RD	ROUTE 50 S	2009-09-08		BLACK/AFRICAN AMERICAN	M	SARATOGA SPRINGS	55
2009	SS‐01003‐09	DRIVING WHILE INTOXICATED‐ 2ND OFFENSE	LAKE AVE	2009-09-08	COTTER	WHITE	F	SARATOGA SPRINGS	56
2009	SS‐01000‐09	CRIMINAL CONTEMPT FIRST DEGREE	BALLSTON AVE	2009-09-08	LEWIS	WHITE	M	SARATOGA SPRINGS	53
2009	SS‐01000‐09	CRIMINAL POSSESSION OF A WEAPON FOURTH DEGREE	BALLSTON AVE	2009-09-08	LEWIS	WHITE	M	SARATOGA SPRINGS	53
2009	SS‐01000‐09	MENACING SECOND DEGREE	BALLSTON AVE	2009-09-08	LEWIS	WHITE	M	SARATOGA SPRINGS	53
2009	SS‐01001‐09	GRAND LARCENY FOURTH DEGREE/CREDIT CARD	CAROLINE ST	2009-09-08	STRAUS	WHITE	M	SARATOGA SPRINGS	17
2009	SS‐01002‐09	CRIMINAL MISCHIEF FOURTH DEGREE/INTEN DAMAGES PROP	CONGRESS ST	2009-09-08	BENWARE	WHITE	M	SARATOGA SPRINGS	42
2009	SS‐01003‐09	AGGR. UNLICENSED OPER 1ST DEGREE/UNDER INFLUENCE	LAKE AVE	2009-09-08	COTTER	WHITE	F	SARATOGA SPRINGS	56
2009	SS‐01003‐09	AGGRAVATED DRIVING WHILE INTOXICATED	LAKE AVE	2009-09-08	COTTER	WHITE	F	SARATOGA SPRINGS	56
2009	XX‐00229‐09	CRIMINAL SALE OF A CONTROLLED SUBSTANCE 3RD DEGREE	ROUTE 50 S	2009-09-08		BLACK/AFRICAN AMERICAN	M	SARATOGA SPRINGS	55
2009	SS‐00996‐09	CRIMINAL CONTEMPT SECOND DEGREE/MANDATE OF COURT	WALWORTH ST	2009-09-07	NOLAN	BLACK/AFRICAN AMERICAN	M	SARATOGA SPRINGS	31
2009	SS‐00998‐09	DISORDERLY CONDUCT	JULIANS WAY	2009-09-07	BARRETT	WHITE	F	SARATOGA SPRINGS	56
2009	SS‐00997‐09	ASSAULT IN THE THIRD DEGREE//INTENT PHYSICAL INJ	THOMAS ST	2009-09-07		WHITE	M	SARATOGA SPRINGS	39
2009	SS‐00995‐09	CRIMINAL CONTEMPT SECOND DEGREE/MANDATE OF COURT	UNION AVENUE GATE 16	2009-09-07	NOLAN	BLACK/AFRICAN AMERICAN	M	SARATOGA SPRINGS	31
2009	SS‐00995‐09	ROBBERY IN THE THIRD DEGREE	UNION AVENUE GATE 16	2009-09-07	NOLAN	BLACK/AFRICAN AMERICAN	M	SARATOGA SPRINGS	31
2009	SS‐00996‐09	BURGLARY SECOND DEGREE/BUILDING IS A DWELLING	WALWORTH ST	2009-09-07	NOLAN	BLACK/AFRICAN AMERICAN	M	SARATOGA SPRINGS	31
2009	SS‐00999‐09	TRESPASS	NELSON AVE	2009-09-07	MULLAN	ASIAN	F	SARATOGA SPRINGS	52
2009	SS‐00996‐09	ROBBERY IN THE THIRD DEGREE	WALWORTH ST	2009-09-07	NOLAN	BLACK/AFRICAN AMERICAN	M	SARATOGA SPRINGS	31
2009	SS‐00986‐09	DISORDERLY CONDUCT	CAROLINE ST	2009-09-06	NOLAN	WHITE	F	SARATOGA SPRINGS	21
2009	SS‐00994‐09	UNLAWFULLY DEALING WITH A CHILD FIRST DEGREE	CHURCH ST	2009-09-06	VEITCH	WHITE	M	SARATOGA SPRINGS	45
2009	SS‐00993‐09	ENDANGERING THE WELFARE OF A CHILD	CATHERINE ST	2009-09-06	LEFFLER	WHITE	F	SARATOGA SPRINGS	22
2009	SS‐00992‐09	DISORDERLY CONDUCT	CAROLINE ST	2009-09-06	WELCH	WHITE	M	SCOTIA	21
2009	SS‐00991‐09	UNLAWFUL POSSESSION OF MARIHUANA	LAKE AVE	2009-09-06	WELCH	WHITE	M	SCOTIA	23
2009	SS‐00991‐09	DISORDERLY CONDUCT	CAROLINE ST	2009-09-06	WELCH	WHITE	M	SCOTIA	23
2009	SS‐00988‐09	FAILED TO SIGNAL A TURN	PUTNAM ST AT SPRING ST	2009-09-06	CAREY	WHITE	M	MECHANICVILLE	26
2009	SS‐00988‐09	FAIL TO KEEP RIGHT	SPRING ST	2009-09-06	CAREY	WHITE	M	MECHANICVILLE	26
2009	SS‐00988‐09	DRIVING WITH BAC MORE THAN .08	SPRING ST	2009-09-06	CAREY	WHITE	M	MECHANICVILLE	26
2009	SS‐00988‐09	DRIVING WHILE INTOXICATED‐ 2ND OFFENSE		2009-09-06	CAREY	WHITE	M	MECHANICVILLE	26
2009	SS‐00988‐09	AGGRAVATED DRIVING WHILE INTOXICATED	PUTNAM ST	2009-09-06	CAREY	WHITE	M	MECHANICVILLE	26
2009	SS‐00987‐09	DISORDERLY CONDUCT	CAROLINE ST	2009-09-06	ARPEI	WHITE	M	WATERFORD	26
2009	SS‐00989‐09	DISORDERLY CONDUCT	CAROLINE STREET	2009-09-06		BLACK/AFRICAN AMERICAN	M	SCHENECTADY	23
2009	SS‐00985‐09	DRIVING WITH BAC MORE THAN .08	DIVISION ST	2009-09-05	MULLAN	WHITE	F	SARATOGA SPRINGS	25
2009	SS‐00985‐09	FAILED TO SIGNAL A TURN	DIVISION ST	2009-09-05	MULLAN	WHITE	F	SARATOGA SPRINGS	25
2009	SS‐00984‐09	DRIVING WHILE INTOXICATED	BROADWAY	2009-09-05	CAREY	WHITE	M	GRANVILLE	24
2009	SS‐00984‐09	DRIVING WITH BAC MORE THAN .08	BROADWAY	2009-09-05	CAREY	WHITE	M	GRANVILLE	24
2009	SS‐00984‐09	FAIL TO KEEP RIGHT	BROADWAY	2009-09-05	CAREY	WHITE	M	GRANVILLE	24
2009	SS‐00985‐09	DRIVING WHILE INTOXICATED	DIVISION ST	2009-09-05	MULLAN	WHITE	F	SARATOGA SPRINGS	25
2009	SS‐00979‐09	AGGRAVATED DRIVING WHILE INTOXICATED	BROADWAY	2009-09-04	LEFFLER	WHITE	M	CORINTH	27
2009	SS‐00983‐09	UNLAWFUL POSSESSION OF MARIHUANA	W CIRCULAR ST	2009-09-04	ARPEI	WHITE	M	BALLSTON SPA	17
2009	SS‐00980‐09	HARASSMENT SECOND DEGREE ‐ PHYSICAL CONTACT	CAROLINE ST	2009-09-04	FRENCH	WHITE	F	MECHANICVILLE	20
2009	SS‐00979‐09	FAIL TO KEEP RIGHT	BROADWAY	2009-09-04	LEFFLER	WHITE	M	CORINTH	27
2009	SS‐00979‐09	DRIVING WITH BAC MORE THAN .08	BROADWAY	2009-09-04	LEFFLER	WHITE	M	CORINTH	27
2009	SS‐00979‐09	DRIVING WHILE INTOXICATED	BROADWAY	2009-09-04	LEFFLER	WHITE	M	CORINTH	27
2009	SS‐00979‐09	CONSUMPTION OF ALCOHOLIC BEVERAGES	BROADWAY	2009-09-04	LEFFLER	WHITE	M	CORINTH	27
2009	SS‐00979‐09	AGGRAVATED UNLICENSED OPERATION THIRD DEGREE	BROADWAY	2009-09-04	LEFFLER	WHITE	M	CORINTH	27
2009	SS‐00982‐09	CRIMINAL MISCHIEF IN THE THIRD DEGREE	CITY HALL	2009-09-04	STRAUS	BLACK/AFRICAN AMERICAN	M	SARATOGA SPRINGS	39
2009	SS‐00981‐09	CRIMINAL CONTEMPT SECOND DEGREE/DISOBEDIENCE	LAWRENCE ST	2009-09-04	EVERTSEN	BLACK/AFRICAN AMERICAN	M	SARATOGA SPRINGS	39
2009	SS‐00977‐09	ATT ASSAULT IN THE 3RD DEGREE//INTENT PHYSICAL INJ	BALLSTON AVE	2009-09-02	WILSON	WHITE	M	SARATOGA SPRINGS	53
2009	SS‐00978‐09	DRIVING WHILE INTOXICATED	ARTERIAL @ MARION AVE	2009-09-02	LEFFLER	WHITE	M	SARATOGA SPRINGS	48
2009	SS‐00978‐09	PARKING VIOLATIONS		2009-09-02	LEFFLER	WHITE	M	SARATOGA SPRINGS	48
2009	SS‐00978‐09	DRIVING WITH BAC MORE THAN .08		2009-09-02	LEFFLER	WHITE	M	SARATOGA SPRINGS	48
2009	SS‐00975‐09	CRIMINAL CONTEMPT SECOND DEGREE/DISOBEDIENCE	LINCOLN AVE	2009-09-01	FRENCH	WHITE	F	WATERFORD	45
2009	SS‐00975‐09	HARASSMENT SECOND DEGREE	LINCOLN AVE	2009-09-01	FRENCH	WHITE	F	WATERFORD	45
2009	SS‐00976‐09	AGGRAVATED UNLICENSED OPERATION THIRD DEGREE	DIVISION ST	2009-09-01	RIGANO	WHITE	F	SARATOGA SPRINGS	34
2009	SS‐00976‐09	FAIL TO KEEP RIGHT	DIVISION ST	2009-09-01	RIGANO	WHITE	F	SARATOGA SPRINGS	34
2009	XX‐00223‐09	CRIMINAL MISCHIEF FOURTH DEGREE/INTEN DAMAGES PROP	CHURCH ST	2009-09-01		WHITE	F	SARATOGA SPRINGS	33
2009	SS‐00976‐09	ABILITY IMPAIRED BY (DRUGS)		2009-09-01	RIGANO	WHITE	F	SARATOGA SPRINGS	34
2009	SS‐00973‐09	CRIMINAL TRESPASS IN THE THIRD DEGREE	JEFFERSON TERRACE	2009-08-31	WILSON	BLACK/AFRICAN AMERICAN	M	SARATOGA SPRINGS	19
2009	SS‐00974‐09	TRESPASS	NORTH BROADWAY	2009-08-31	RIGANO	WHITE	M	BALLSTON SPA	17
2009	SS‐00972‐09	ASSAULT IN THE THIRD DEGREE//RECKLESSLY	FERNDELL SPRING DR	2009-08-31	BENWARE	WHITE	M	SARATOGA SPRINGS	39
2009	SS‐00971‐09	SEXUAL ABUSE IN THE THIRD DEGREE	ALLEN DR	2009-08-31		WHITE	M	SARATOGA SPRINGS	85
2009	SS‐00966‐09	FAIL TO KEEP RIGHT		2009-08-30	LEFFLER	WHITE	M	CLIFTON PARK	33
2009	SS‐00966‐09	DRIVING WHILE INTOXICATED	SO BROADWAY	2009-08-30	LEFFLER	WHITE	M	CLIFTON PARK	33
2009	SS‐00965‐09	HARASSMENT SECOND DEGREE ‐ PHYSICAL CONTACT	CAROLINE ST	2009-08-30	FRENCH	WHITE	M	PROVIDENCE	26
2009	SS‐00965‐09	CRIMINAL POSSESSION OF A CONTROLLED SUBSTANCE 7TH	CAROLINE ST	2009-08-30	FRENCH	WHITE	M	PROVIDENCE	26
2009	SS‐00970‐09	PETIT LARCENY	VANDAM ST	2009-08-30	FADEN	BLACK/AFRICAN AMERICAN	M	SARATOGA SPRINGS	32
2009	SS‐00969‐09	MENACING THIRD	VAN DAM ST	2009-08-30	FADEN	BLACK/AFRICAN AMERICAN	M	SARATOGA SPRINGS	32
2009	XX‐00219‐09	THEFT OF SERVICES/REFUSAL PAY FOR SERVICE	LAKE AVE	2009-08-30		WHITE	M	ALBANY	18
2009	SS‐00968‐09	BURGLARY SECOND DEGREE/BUILDING IS A DWELLING	UNION AVE	2009-08-30		OTHER	M	SARATOGA SPRINGS	29
2009	SS‐00968‐09	ASSAULT IN THE SECOND DEGREE/IN THE COURSE OF FEL	UNION AVE	2009-08-30		OTHER	M	SARATOGA SPRINGS	29
2009	SS‐00967‐09	FAILED TO SIGNAL A TURN	PHILA ST	2009-08-30	CAREY	WHITE	F	BALLSTON SPA	40
2009	SS‐00967‐09	DRIVING WITH BAC MORE THAN .08	PHILA ST	2009-08-30	CAREY	WHITE	F	BALLSTON SPA	40
2009	SS‐00967‐09	DRIVING WHILE INTOXICATED	PHILA ST	2009-08-30	CAREY	WHITE	F	BALLSTON SPA	40
2009	SS‐00966‐09	VEHICULAR ASSAULT IN THE SECOND DEGREE	SOUTH BROADWAY	2009-08-30	LEFFLER	WHITE	M	CLIFTON PARK	33
2009	SS‐00962‐09	PETIT LARCENY	BALLSTON AVE	2009-08-29	FADEN	OTHER	M	ELMONT	50
2009	SS‐00963‐09	DISORDERLY CONDUCT	NELSON AVE	2009-08-29	PRESTIGIACO	WHITE	M	GLENVILLE	52
2009	SS‐00961‐09	DRIVING WITH BAC MORE THAN .08	PUTNAM ST	2009-08-29	CAREY	WHITE	F	NISKAYUNA	22
2009	SS‐00961‐09	FAIL TO KEEP RIGHT	SPRING ST	2009-08-29	CAREY	WHITE	F	NISKAYUNA	22
2009	SS‐00961‐09	FAILED TO SIGNAL A TURN	PUTNAM ST AT SPRING ST	2009-08-29	CAREY	WHITE	F	NISKAYUNA	22
2009	SS‐00961‐09	FAILED TO STOP AT STOP SIGN	PUTNAM ST AT SPRING ST	2009-08-29	CAREY	WHITE	F	NISKAYUNA	22
2009	SS‐00964‐09	UNSAFE LANE CHANGE		2009-08-29	LEFFLER	WHITE	F	SCHAGHTICOKE	21
2009	SS‐00964‐09	DRIVING WITH BAC MORE THAN .08		2009-08-29	LEFFLER	WHITE	F	SCHAGHTICOKE	21
2009	SS‐00964‐09	DRIVING WHILE INTOXICATED	UNION AVE	2009-08-29	LEFFLER	WHITE	F	SCHAGHTICOKE	21
2009	SS‐00961‐09	DRIVING WHILE INTOXICATED	PUTNAM ST	2009-08-29	CAREY	WHITE	F	NISKAYUNA	22
2009	SS‐00958‐09	HARASSMENT SECOND DEGREE ‐ PHYSICAL CONTACT	UNION AVE	2009-08-28	VEITCH	OTHER	M	SPEONK	42
2009	SS‐00960‐09	ISSUING A BAD CHECK/UTTERS CHECK KNOWING NO FUNDS	GEORGE ST	2009-08-28	VEITCH	OTHER	M	SPEONK	42
2009	XX‐00218‐09	CRIMINAL CONTEMPT SECOND DEGREE/DISOBEDIENCE	UNION AVE	2009-08-28		MEXICAN / HISPANIC	M	SARATOGA SPRINGS	42
2009	SS‐00959‐09	HARASSMENT SECOND DEGREE	LAKE AVENUE	2009-08-28	RICHARDS	WHITE	M	SCHUYLERVILLE	34
2009	SS‐00957‐09	OPEN CONTAINER	WOODLAWN AVENUE PARKING DECK	2009-08-28	BENGTSON	WHITE	M	WILTON	29
2009	SS‐00956‐09	UNLAWFUL POSSESSION OF MARIHUANA	OAK ST	2009-08-28	FISCHER	WHITE	M	SARATOGA SPRINGS	18
2009	SS‐00956‐09	CRIMINAL POSSESSION OF A CONTROLLED SUBSTANCE 7TH	OAK ST	2009-08-28	FISCHER	WHITE	M	SARATOGA SPRINGS	18
2009	SS‐00955‐09	UNLAWFUL POSSESSION OF MARIHUANA		2009-08-28	FISCHER	WHITE	M	SARATOGA SPRINGS	20
2009	SS‐00953‐09	CRIMINAL POSSESSION OF A WEAPON FOURTH DEGREE	LONGWOOD DR	2009-08-27		WHITE	M	SARATOGA SPRINGS	27
2009	SS‐00949‐09	RECKLESS ENDANGERMENT IN THE SECOND DEGREE	BROADWAY	2009-08-27	GUZEK	WHITE	M	STONY POINT	57
2009	SS‐00950‐09	AGGRAVATED DRIVING WHILE INTOXICATED	CHURCH ST	2009-08-27	BRAIM	WHITE	F	GANSEVOORT	22
2009	SS‐00950‐09	DRIVING WHILE INTOXICATED	CHURCH ST	2009-08-27	BRAIM	WHITE	F	GANSEVOORT	22
2009	SS‐00950‐09	DRIVING WITH BAC MORE THAN .08	CHURCH ST	2009-08-27	BRAIM	WHITE	F	GANSEVOORT	22
2009	SS‐00952‐09	ASSAULT IN THE SECOND DEGREE//INTENT PHYSICAL INJ	UNION AVE	2009-08-27	NOEKER	WHITE	M	AMSTERDAM	44
2009	SS‐00953‐09	CRIMINAL TRESPASS THIRD DEGREE/BUILDING OR PROP.	LONGWOOD DR	2009-08-27		WHITE	M	SARATOGA SPRINGS	27
2009	SS‐00951‐09	DRIVING WHILE INTOXICATED	WASHINGTON ST	2009-08-27	ARPEI	WHITE	M	SARATOGA SPRINGS	27
2009	SS‐00948‐09	CRIMINAL POSSESSION OF A WEAPON SECOND DEGREE	LAKE AVE	2009-08-27	ARPEI	WHITE	F	MAYWOOD	64
2009	SS‐00953‐09	ASSAULT IN THE SECOND DEGREE/DEADLY WEAPON	LONGWOOD DR	2009-08-27		WHITE	M	SARATOGA SPRINGS	27
2009	SS‐00950‐09	SPEEDING ‐ POSTED ZONE	CHURCH ST	2009-08-27	BRAIM	WHITE	F	GANSEVOORT	22
2009	SS‐00954‐09	UNLAWFUL POSSESSION OF MARIHUANA	OAK ST	2009-08-27	FISCHER	WHITE	M	SARATOGA SPRINGS	23
2009	SS‐00951‐09	FAIL TO KEEP RIGHT	WASHINGTON ST	2009-08-27	ARPEI	WHITE	M	SARATOGA SPRINGS	27
2009	SS‐00946‐09	CRIMINAL POSSESSION OF STOLEN PROPERTY FOURTH	COURT STREET A2	2009-08-26	SESSELMAN	WHITE	M	EL JICARO‐GUATAMALA	17
2009	SS‐00947‐09	MENACING SECOND DEGREE	CONGRESS ST	2009-08-26	RESIDE	WHITE	M	GREENFIELD CTR	16
2009	SS‐00947‐09	UNLAWFUL POSSESSION OF MARIHUANA	CONGRESS ST	2009-08-26	RESIDE	WHITE	M	GREENFIELD CTR	16
2009	SS‐00947‐09	CRIMINAL POSSESSION OF A WEAPON FOURTH DEGREE		2009-08-26	RESIDE	WHITE	M	GREENFIELD CTR	16
2009	SS‐00944‐09	CRIMINAL SALE OF A CONTROLLED SUBSTANCE 3RD DEGREE	JEFFERSON TERRACE	2009-08-25	EVERTSEN	WHITE	M	QUEENSBURY	22
2009	SS‐00945‐09	CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE 5TH	MILTON AVE	2009-08-25	SICKO	WHITE	F	BALLSTON SPA	44
2009	SS‐00945‐09	CRIMINAL SALE OF A CONTROLLED SUBSTANCE 5TH DEGREE	CONGRESS ST	2009-08-25	SICKO	WHITE	F	BALLSTON SPA	44
2009	SS‐00945‐09	CRIMINAL SALE OF A CONTROLLED SUBSTANCE 5TH DEGREE	MILTON AVE	2009-08-25	SICKO	WHITE	F	BALLSTON SPA	44
2009	SS‐01066‐09			2009-08-25		WHITE	F	BALLSTON SPA	44
2009	SS‐00943‐09	PETIT LARCENY	SOUTH BROADWAY	2009-08-25	FADEN	WHITE	M	GREENFIELD CTR	19
2009	SS‐00944‐09	CRIMINAL POSSESSION OF A CONTROLLED SUBSTANCE 3RD	JEFFERSON TERRACE	2009-08-25	EVERTSEN	WHITE	M	QUEENSBURY	22
2009	SS‐00945‐09	CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE 5TH	CONGRESS ST	2009-08-25	SICKO	WHITE	F	BALLSTON SPA	44
2009	SS‐00939‐09	CRIMINAL MISCHIEF FOURTH DEGREE	CHURCH ST	2009-08-24	NOLAN	WHITE	M	SARATOGA SPRINGS	26
2009	SS‐00939‐09	CRIMINAL MISCHIEF FOURTH DEGREE/INTEN DAMAGES PROP	CHURCH ST	2009-08-24	NOLAN	WHITE	M	SARATOGA SPRINGS	26
2009	SS‐00940‐09	GRAND LARCENY SECOND DEGREE/EXCEEDS $50,000.00	BROADWAY	2009-08-24	BARNEY	WHITE	M	GANSEVOORT	46
2009	SS‐00941‐09	HARASSMENT SECOND DEGREE ‐ PHYSICAL CONTACT	VANDERBILT AVE	2009-08-24	MOORE	BLACK/AFRICAN AMERICAN	M	SARATOGA SPRINGS	19
2009	SS‐00942‐09	PETIT LARCENY	WEIBEL AVE	2009-08-24	"O'LEARY"	WHITE	M	WARWICK	80
2009	SS‐00939‐09	ASSAULT IN THE THIRD DEGREE//INTENT PHYSICAL INJ	CHURCH ST	2009-08-24	NOLAN	WHITE	M	SARATOGA SPRINGS	26
